funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127CJ5,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127CJ5,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127CJ5,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127CJ5,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DE2,USDA FOREST SERVICE,"128,420.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,"142,455.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127DF5,NATIONAL FORESTS & GRASSLANDS IN TEXAS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J12,USDA  FOREST SERVICE,"174,169.10",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J12,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J12,USDA  FOREST SERVICE,"141,334.30",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J12,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J12,USDA  FOREST SERVICE,"170,000.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"81,000.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"136,331.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"76,560.98",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"46,459.50",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"69,436.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,"41,469.70",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J14,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,"82,628.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,"75,799.20",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,"45,265.69",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,"26,545.10",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J15,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,"49,972.90",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,"91,500.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,"44,945.23",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,"44,980.40",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,"29,999.93",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"172,254.60",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"63,713.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"29,988.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"202,767.60",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"164,010.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"57,000.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"79,840.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"102,912.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"70,000.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"234,348.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"240,130.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"162,795.60",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"133,500.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"17,400.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"139,420.50",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,"64,260.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K13,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K13,USDA  FOREST SERVICE,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,"140,995.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,"329,984.73",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,"57,962.97",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,"752,547.70",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128161,"USDA  FS , CORONADO NF","68,341.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128161,"USDA  FS , CORONADO NF",0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,"1,023,817.50",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,"193,000.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"244,720.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"104,073.92",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"119,587.90",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"46,462.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"177,264.37",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"79,471.36",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,"233,752.63",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"42,911.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"29,025.20",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"86,633.90",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"31,282.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"9,065.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"66,384.86",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,"103,789.43",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"31,244.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"303,014.53",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"195,970.72",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"100,458.85",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"226,783.83",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"358,382.11",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,"130,587.06",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128234,USDA FS SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,"309,037.60",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"54,178.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"44,155.50",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"57,916.98",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"68,975.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"107,833.50",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,"190,852.00",,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,-512.00,,,,,,,,,,,,,,,,,,
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00,,,,,,,,,,,,,,,,,,
