product_service_code,product_service_description
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
R499,SUPPORT- PROFESSIONAL: OTHER
B507,SPECIAL STUDIES/ANALYSIS- ECONOMIC
B507,SPECIAL STUDIES/ANALYSIS- ECONOMIC
AH92,R&D- ENVIRONMENTAL PROTECTION: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
R499,SUPPORT- PROFESSIONAL: OTHER
6640,LABORATORY EQUIPMENT AND SUPPLIES
6640,LABORATORY EQUIPMENT AND SUPPLIES
6640,LABORATORY EQUIPMENT AND SUPPLIES
7H20,"IT AND TELECOM - PLATFORM PRODUCTS: DATABASE, MAINFRAME, MIDDLEWARE (HW, PERPETUAL LICENSE SOFTWARE)"
AB11,COMMUNITY AND REGIONAL DEVELOPMENT R&D SERVICES; COMMUNITY DEVELOPMENT; BASIC RESEARCH
AB31,R&D- COMMUNITY SERVICE/DEVELOPMENT: RURAL (BASIC RESEARCH)
AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH"
AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH"
AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH"
AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH"
AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH"
AF22,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; APPLIED RESEARCH"
AF22,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; APPLIED RESEARCH"
AF22,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; TRAINING & LABOR R&D; APPLIED RESEARCH"
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ12,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; APPLIED RESEARCH
AJ32,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AJ42,R&D- GENERAL SCIENCE/TECHNOLOGY: ENGINEERING (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AJ51,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (BASIC RESEARCH)
AJ51,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (BASIC RESEARCH)
AJ51,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (BASIC RESEARCH)
AJ51,R&D- GENERAL SCIENCE/TECHNOLOGY: LIFE SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ72,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH
AN22,HEALTH R&D SERVICES; HEALTH RESEARCH AND TRAINING; APPLIED RESEARCH
AN22,HEALTH R&D SERVICES; HEALTH RESEARCH AND TRAINING; APPLIED RESEARCH
AN22,HEALTH R&D SERVICES; HEALTH RESEARCH AND TRAINING; APPLIED RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN91,R&D- MEDICAL: OTHER (BASIC RESEARCH)
AN92,R&D- MEDICAL: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV62,R&D- MINING: MINING SAFETY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AV93,R&D- MINING: OTHER MINING ACTIVITIES (ADVANCED DEVELOPMENT)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ12,R&D- OTHER RESEARCH AND DEVELOPMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT)
AZ16,R&D- OTHER RESEARCH AND DEVELOPMENT (MANAGEMENT/SUPPORT)
AZ16,R&D- OTHER RESEARCH AND DEVELOPMENT (MANAGEMENT/SUPPORT)
B503,SPECIAL STUDIES/ANALYSIS- ARCHEOLOGICAL/PALEONTOLOGICAL
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B599,SPECIAL STUDIES/ANALYSIS- OTHER
B599,SPECIAL STUDIES/ANALYSIS- OTHER
F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT
F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R405,SUPPORT- PROFESSIONAL: OPERATIONS RESEARCH/QUANTITATIVE ANALYSIS
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R406,SUPPORT- PROFESSIONAL: POLICY REVIEW/DEVELOPMENT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R422,SUPPORT- PROFESSIONAL: MARKET RESEARCH/PUBLIC OPINION
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R799,SUPPORT- MANAGEMENT: OTHER
R799,SUPPORT- MANAGEMENT: OTHER
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
AJ11,GENERAL SCIENCE AND TECHNOLOGY R&D SERVICES; GENERAL SCIENCE AND TECHNOLOGY; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
8820,"LIVE ANIMALS, NOT RAISED FOR FOOD"
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ71,R&D- GENERAL SCIENCE/TECHNOLOGY: SOCIAL SCIENCES (BASIC RESEARCH)
AJ91,R&D- GENERAL SCIENCE/TECHNOLOGY: OTHER (BASIC RESEARCH)
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH
AN21,HEALTH R&D SERVICES; HEALTH RESEARCH AND TRAINING; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN41,HEALTH R&D SERVICES; HEALTH CARE - OTHER; BASIC RESEARCH
AN46,R&D- MEDICAL: HEALTH SERVICES (MANAGEMENT/SUPPORT)
AN46,R&D- MEDICAL: HEALTH SERVICES (MANAGEMENT/SUPPORT)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH)
AZ13,R&D- OTHER RESEARCH AND DEVELOPMENT (ADVANCED DEVELOPMENT)
AZ13,R&D- OTHER RESEARCH AND DEVELOPMENT (ADVANCED DEVELOPMENT)
AZ13,R&D- OTHER RESEARCH AND DEVELOPMENT (ADVANCED DEVELOPMENT)
AZ13,R&D- OTHER RESEARCH AND DEVELOPMENT (ADVANCED DEVELOPMENT)
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B529,SPECIAL STUDIES/ANALYSIS- SCIENTIFIC DATA
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B537,SPECIAL STUDIES/ANALYSIS- MEDICAL/HEALTH
B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL
B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL
B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL
B599,SPECIAL STUDIES/ANALYSIS- OTHER
B599,SPECIAL STUDIES/ANALYSIS- OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
R499,SUPPORT- PROFESSIONAL: OTHER
