funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127J18,OZARK/ST. FRANCIS NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,172254.60
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,63713.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,29988.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,202767.60
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,164010.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,57000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,79840.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,102912.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,70000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,234348.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,240130.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,162795.60
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,133500.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,17400.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,139420.50
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,64260.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K11,KISATCHIE NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K13,USDA  FOREST SERVICE,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,127K13,USDA  FOREST SERVICE,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,140995.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,329984.73
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,57962.97
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128156,KAIBAB NATIONAL FOREST,752547.70
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128161,"USDA  FS , CORONADO NF",68341.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128161,"USDA  FS , CORONADO NF",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,1023817.50
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,193000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128167,COCONINO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,244720.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,104073.92
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,119587.90
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,46462.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,177264.37
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,79471.36
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,233752.63
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128173,APACHE-SITGREAVES NATIONAL FORESTS,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,42911.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,29025.20
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,86633.90
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,31282.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,9065.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,66384.86
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,103789.43
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128180,TONTO NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,31244.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,303014.53
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,195970.72
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,100458.85
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,226783.83
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,358382.11
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128191,PRESCOTT NATIONAL FOREST,130587.06
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128234,USDA FS SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,309037.60
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282BH,PIKE AND SAN ISABEL NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,54178.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,44155.50
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,57916.98
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,68975.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,107833.50
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,190852.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,-512.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282CS,SAN JUAN NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282D7,WHITE RIVER NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282D7,WHITE RIVER NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282D7,WHITE RIVER NATIONAL FOREST,0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282FT,ROCKY MTN RESEARCH STATION,2700.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282FT,ROCKY MTN RESEARCH STATION,50000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282FT,ROCKY MTN RESEARCH STATION,12000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,1282FT,ROCKY MTN RESEARCH STATION,-2.10
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",143000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",70168.60
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",29833.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",139305.87
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",359496.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",546640.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",67460.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",102028.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",250000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",53300.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",76000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",50000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",35209.44
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",94698.30
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",524499.11
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",58136.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",11864.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",135000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",162850.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",91854.07
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",245000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",625000.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",149382.83
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",62202.92
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",77223.76
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",146019.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",76891.50
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",62350.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",223736.38
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",146993.91
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",52419.16
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",184079.85
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
1200,"AGRICULTURE, DEPARTMENT OF",12C2,FOREST SERVICE,128371,"SOUTHWESTERN REGIONAL OFFICE, REGION 3",0.00
